filename,title
center_1078.tif,The White Grid Convention Center is surrounded by three streets.
center_1078.tif,The white grid conference center is surrounded by three roads.
center_1079.tif,"In the square block, there is a round white building with a row of cars parked on the side of the road."
center_1079.tif,There is a round white building in the square block with rows of cars parked on the side of the road.
center_1079.tif,the white circle with a long oval roof is in a street .
center_1079.tif,a round shaped center is located in the block with several smaller buildings .
center_1079.tif,a white circle center building is near some green trees and two lines of cars .
center_1080.tif,"This is a building, a road, trees and grass."
center_1080.tif,"it is a purple building, gray roads, green trees and grassland ."
center_1080.tif,The parking lot and many green trees are located near the center of the square.
center_1080.tif,The parking lot and many green trees are near the center of the square.
center_1080.tif,"It's buildings, roads, trees and grass."
center_1081.tif,Circular buildings and some square buildings are between the two roads.
center_1081.tif,There is a circular building and some square buildings between the two roads.
center_1081.tif,the petaling center is between two blocks .
center_1081.tif,here we can see a aesthetic round center surrounded by roads .
center_1081.tif,a circle building is near a building and two roads .
center_1082.tif,Many green trees and buildings surround the silver-gray circular track buildings.
center_1082.tif,"Many green trees and buildings surround a silver-gray building, shaped like a circular runway."
center_1082.tif,"Many trees and green buildings surround a silver-gray building, reminiscent of a circular runway."
center_1082.tif,"Many trees and green buildings surround the silver-gray buildings, shaped like circular runways."
center_1082.tif,"Many green trees and buildings are surrounded by silver-gray buildings, which look like circular runways."
center_1083.tif,Several buildings and many green trees surround the silver-gray center.
center_1083.tif,Several buildings and many green trees surround the silver-gray circular building.
center_1083.tif,Many buildings and many green trees surround a silver-gray central building.
center_1083.tif,Many buildings and many green trees surround the silver-gray circular building.
center_1083.tif,Several buildings and many green trees surround a silver-gray central building.
center_1084.tif,Many cars and some green trees surround the polygonal silver-gray buildings.
center_1084.tif,Many cars and some green trees surround a polygonal silver-gray building.
center_1084.tif,Many cars and some green trees surround a silver-gray polygon building.
center_1084.tif,A large number of cars and green trees surround a silver-gray polygon building.
center_1084.tif,Many cars and some green trees surround a polygonal silver-gray building.
center_1085.tif,"Some buildings are surrounded by central buildings, close to roads and rivers."
center_1085.tif,"Some buildings are built around a circular center, close to a street and a river."
center_1085.tif,Some buildings are surrounded by buildings centered on streets and rivers.
center_1085.tif,"Some buildings surround a central building, close to a road and a river."
center_1085.tif,"Some buildings surround a central building, close to a road and a river."
center_1086.tif,Some green trees are located near the building in the center of the gray circle.
center_1086.tif,There are some green trees near the Grey Wheel Center Building.
center_1086.tif,Some green trees are near a gray circle in the center of the building.
center_1086.tif,Some green trees are close to the gray center of the building.
center_1086.tif,Some green trees are in the middle of a gray circle.
center_1087.tif,Some scattered green trees surround the rectangular gray central building.
center_1087.tif,Some scattered green trees surround the rectangular gray center building.
center_1087.tif,Some scattered green trees surround a gray rectangular central building.
center_1087.tif,Some scattered green trees are surrounded by a rectangular gray public building.
center_1087.tif,Some scattered green trees are surrounded by a rectangular gray public building.
center_1088.tif,Polygonal white buildings are surrounded by several cars and green trees.
center_1088.tif,Polygonal white buildings are surrounded by cars and green trees.
center_1088.tif,A white polygonal building is surrounded by green cars and trees.
center_1088.tif,Polygonal white buildings are surrounded by cars and green trees.
center_1088.tif,Polygonal white buildings are surrounded by cars and green trees.
center_1089.tif,Many green trees and several parking spaces surround an almost circular silver-gray building.
center_1089.tif,Many green trees and several parking lots surround a nearly circular silver-gray building.
center_1089.tif,Many green trees and several parking lots surround an almost circular silver-gray building.
center_1089.tif,A large number of green trees and several parking spaces surround an almost circular silver-gray building.
center_1089.tif,Many green trees and several parking lots are surrounded by almost circular silver-gray buildings.
center_1090.tif,The middle building with white circles is close to the railway.
center_1090.tif,The White Wheel Center Building is close to the railway line.
center_1090.tif,A white circle in the center of the building near the railway.
center_1090.tif,Concentric buildings with white circles are close to the railway.
center_1090.tif,The middle line of the white circle is close to the railway line.
center_1091.tif,Several green trees and a piece of green grass surround two white rectangular buildings.
center_1091.tif,Several green trees and grasslands surround the two white rectangular buildings.
center_1091.tif,Several green trees and green lawns surround the two white rectangular buildings.
center_1091.tif,Several green trees and a piece of green grass surround the two white rectangular buildings.
center_1091.tif,Several green trees and green grass revolve around two white rectangular buildings.
center_1092.tif,Some cars and green trees are on both sides of the white rectangular central building.
center_1092.tif,Some cars and green trees are on both sides of the white rectangular center building.
center_1092.tif,Some green cars and trees are on both sides of the white rectangular center building.
center_1092.tif,Cars and some green trees are shaded on both sides of the central building of the White Square.
center_1092.tif,Some cars and green trees are on both sides of a white rectangular public building.
center_1093.tif,A light blue square central building surrounded by green trees and several buildings.
center_1093.tif,"Light blue square central building, surrounded by green trees and several buildings."
center_1093.tif,A light cyan square central building surrounded by green trees and several buildings.
center_1093.tif,"Light blue square buildings, surrounded by green trees, and several buildings."
center_1093.tif,A bright blue square public building surrounded by green trees has several buildings.
center_1094.tif,Many green trees surround the white central building in an incomplete circle.
center_1094.tif,Many green trees surround the white central building and are shaped like an incomplete circle.
center_1094.tif,Many green trees surround a mutilated circular white center building.
center_1094.tif,"Many green trees are surrounded by white central buildings, forming an incomplete circle."
center_1094.tif,"Many green trees are surrounded by white central buildings, forming an incomplete circle."
center_1095.tif,Many cars and some green trees surround the rectangular white central building.
center_1095.tif,Many cars and some green trees surround the rectangular white center building.
center_1095.tif,Many cars and some green trees surround a rectangular white center building.
center_1095.tif,A large number of cars and green trees surround rectangular white concentric buildings.
center_1095.tif,Many cars and some green trees are surrounded by a rectangular white central building.
center_1096.tif,Some green trees and several buildings surround the rectangular silver-gray central building.
center_1096.tif,Some green trees and several buildings surround a rectangular silver-gray central building.
center_1096.tif,Several green trees and buildings surround a silver-gray rectangular central building.
center_1096.tif,Green trees and several buildings surround a rectangular silver-gray middle building.
center_1096.tif,Some green trees and several buildings surround a rectangular silver-gray middle building.
center_1097.tif,Some buildings and many green trees are surrounded by strange white central buildings.
center_1097.tif,Some buildings and many green trees surround the strange white center building.
center_1097.tif,Some buildings and many green trees surround a strange white center building.
center_1097.tif,Some buildings and many green trees surround a strange white central building.
center_1097.tif,Some buildings and many green trees surround a strange white central building.
center_1098.tif,A nearly circular white center is built between the river and the road.
center_1098.tif,Between the river and the road is an almost circular white center building.
center_1098.tif,"A white, almost circular central building between a river and a street."
center_1098.tif,Between the river and the street stands a nearly circular white center.
center_1098.tif,An almost circular white center will be built between a river and a road.
center_1099.tif,The middle of the rectangular white is close to the road. There are green trees on the road and several buildings with parking lots.
center_1099.tif,"The rectangular white center building is close to the road, which is shaded by trees, and there are several buildings with parking lots."
center_1099.tif,"A white rectangular central building, close to a street covered with green trees, and several buildings with parking lots."
center_1099.tif,"Rectangular white concentric buildings are close to the street, with green trees on the street, and several buildings have parking spaces."
center_1099.tif,A rectangular white public building is close to a road with green trees and several parking lots.
center_1100.tif,Several basketball courts are near the square of the central building and there is also a parking lot.
center_1100.tif,There are several basketball courts near the square center building and parking lot.
center_1100.tif,Several basketball courts are located near a central square building and there is also a parking lot.
center_1100.tif,Many basketball courts are close to square buildings and parking lots.
center_1100.tif,Many basketball courts are close to a square public building and have a parking lot.
center_1101.tif,Several parking spaces surrounded the white building like flowers.
center_1101.tif,Several parking lots surround a white building like a flower.
center_1101.tif,Several parking lots are surrounded by white buildings like flowers.
center_1101.tif,"There are more parking lots than flowers around, and they are white buildings."
center_1101.tif,"There are more parking lots than flowers around, and they are white buildings."
center_1102.tif,Green trees are near a large triangular building.
center_1102.tif,The green trees are near the Grand Triangle Center Building.
center_1102.tif,A green tree is close to a large triangular center building.
center_1102.tif,The vicinity of the Grand Triangle Center Building is shaded by trees.
center_1102.tif,A green tree is located near the center of a large triangle.
center_1103.tif,A corner of the city center.
center_1103.tif,the building is round with a circle of green plants around it .
center_1103.tif,The white central building is surrounded by green trees.
center_1103.tif,A white central building is surrounded by green trees.
center_1103.tif,At the corner of the city center.
center_1104.tif,"An oval silver-gray middle building surrounded by green trees, near the intersection."
center_1104.tif,The oval silver-gray central building surrounded by green trees is located near the intersection.
center_1104.tif,A silver-gray oval central building surrounded by green trees is located near an intersection.
center_1104.tif,The oval silver-gray concentric building surrounded by green trees is near the intersection.
center_1104.tif,"In the middle of an oval silver gray surrounded by green trees, near a crossroads."
center_1105.tif,The oval silver-gray middle building is surrounded by sparse trees and is close to the curved road.
center_1105.tif,"An oval silver-gray central building, near the curved road, surrounded by sparse green trees."
center_1105.tif,A silver-gray oval central building surrounded by sparse trees and close to a curved street.
center_1105.tif,"The oval, silver-gray central building is surrounded by green trees and is close to the curved street."
center_1105.tif,An oval silver-gray public building surrounded by green trees near a curved road.
center_1106.tif,A corner of the city center.
center_1106.tif,there are a lot of houses and plants around the center of a city .
center_1106.tif,White oval buildings are connected with rectangular buildings.
center_1106.tif,White oval buildings are connected with rectangular buildings.
center_1106.tif,At the corner of the city center.
center_1107.tif,There are many houses in the center.
center_1107.tif,the whole center is on the side of the road .
center_1107.tif,The central building is close to the intersection and there are some cars.
center_1107.tif,The central building is close to the intersection with several cars.
center_1107.tif,There are many houses around the center.
center_1108.tif,The center is a red square structure with four floors.
center_1108.tif,the center is surrounded by dark green trees .
center_1108.tif,"The central building has two parking lots, just between the river and several green trees."
center_1108.tif,"A central building with two parking lots, between a river and several green trees."
center_1108.tif,The middle is a red square structure with four layers.
center_1109.tif,The middle is surrounded by dark green trees.
center_1109.tif,a basketball court is next to the center .
center_1109.tif,Many green trees and parking lots surround the central building.
center_1109.tif,Many green trees and a parking lot surround a central building.
center_1109.tif,The center is surrounded by dark green trees.
center_1110.tif,The center is surrounded by many climbing trees.
center_1110.tif,a basketball court is near the big center .
center_1110.tif,"The white central building, which is almost square, is surrounded by several buildings."
center_1110.tif,Several buildings are surrounded by a white center building that is almost square.
center_1110.tif,There are many mountaineering trees around the center.
center_1111.tif,The center is a red square structure with four floors.
center_1111.tif,The middle is a red square structure with four layers.
center_1111.tif,so many buildings are there .
center_1111.tif,so many cars are there .
center_1111.tif,Concentric is a red square structure with four layers.
center_1112.tif,The center is full of ups and downs and excitement.
center_1112.tif,"The center has a wavy structure, which is vivid and spectacular."
center_1112.tif,A rectangular central building near several buildings and green trees.
center_1112.tif,Several buildings and rectangular central buildings near green trees.
center_1112.tif,"The center is wavy, vivid and spectacular."
center_1113.tif,The center is a red square structure with four floors.
center_1113.tif,The rectangular central building is close to some red buildings and has parking lots.
center_1113.tif,The rectangular central building is close to some red buildings with parking lots.
center_1113.tif,"Central rectangular building, close to some red buildings, with parking lots."
center_1113.tif,The middle is a red square structure with four layers.
center_1114.tif,A silver-gray central building near several green trees and a piece of green grass.
center_1114.tif,a basketball court is next to the center .
center_1114.tif,The silver-gray central building near several green trees and a piece of green grass.
center_1114.tif,A silver-gray central building beside several green trees and a green lawn.
center_1114.tif,"Silver gray central building, close to green trees and green grass."
center_1115.tif,The center is full of ups and downs and excitement.
center_1115.tif,"The center has a wavy structure, which is vivid and spectacular."
center_1115.tif,The silver-gray central building is close to several green trees.
center_1115.tif,A silver-gray central building is close to several green trees.
center_1115.tif,"The center is wavy, vivid and spectacular."
center_1116.tif,In the center of the country is a white gym.
center_1116.tif,There are many trees in the stadium.
center_1116.tif,Many trees were planted around the stadium.
center_1116.tif,There is a white gym in the middle of the land.
center_1116.tif,There is a white gym in the middle.
center_1117.tif,There is a white gym in the center of the earth.
center_1117.tif,There are many densely populated areas around the stadium.
center_1117.tif,There are many densely populated areas around the stadium.
center_1117.tif,There is a white gym in the middle of the ground.
center_1117.tif,There is a white gym in the middle of the land.
center_1118.tif,There is a big stadium beside the highway.
center_1118.tif,The stadium is surrounded by dense residential areas.
center_1118.tif,The stadium is surrounded by dense residential areas.
center_1118.tif,There is a big stadium by the road.
center_1118.tif,Beside the road is a big stadium.
center_1119.tif,The brown roofed courtyard is located in the middle of the road.
center_1119.tif,There are many tall trees in the stadium.
center_1119.tif,Many tall trees were planted around the stadium.
center_1119.tif,The brown roof is in the middle of the road.
center_1119.tif,The fields with brown roofs are located in the middle of the street.
center_1120.tif,There are three red-roofed honeycomb buildings and two sports fields in one corner of the cross.
center_1120.tif,"At the corner of the cross, there are three red honeycomb buildings connected to the two sports fields."
center_1120.tif,the honeycomb center is next to the basketball court .
center_1120.tif,it is an esthetic red center with two basketball courts and a tennis court besides it .
center_1120.tif,a red center building is near two basketball fields and several green trees .
center_1121.tif,Oval buildings are located in the center of the earth.
center_1121.tif,There is a wide path beside the stadium.
center_1121.tif,There is a wide road beside the gymnasium.
center_1121.tif,An oval structure located in the center of the earth.
center_1121.tif,An oval building located in the center of the ground.
center_1122.tif,In the center of the ground is the stadium.
center_1122.tif,Behind the white building are brown fields.
center_1122.tif,Behind the white building is a brown field.
center_1122.tif,In the center of the land is the stadium.
center_1122.tif,The center of the earth is the stadium.
center_1123.tif,A large oval building in the center of the earth.
center_1123.tif,A lot of trees and grass were planted around the building.
center_1123.tif,Many trees and grass were planted around the building.
center_1123.tif,A large oval building located in the center of the interior.
center_1123.tif,A large oval building located in the center of the ground.
center_1124.tif,There is an eight-story building in the middle of the field.
center_1124.tif,There is an eight-sided building in the center of the site.
center_1124.tif,There is an eight-story building in the middle of the camp.
center_1124.tif,There is an eight-sided building in the middle of the courtyard.
center_1124.tif,There is an eight-sided building in the middle of the field.
center_1125.tif,There is a large round stadium in the middle of the earth.
center_1125.tif,There is a large round stadium in the middle of the ground.
center_1125.tif,There is a large round stadium in the center of the earth.
center_1125.tif,There is a huge round stadium in the middle of the land.
center_1125.tif,This is a large circular stadium in the center of the earth.
center_1145.tif,This is a busy city.
center_1145.tif,the city's infrastructure is complete .
center_1145.tif,Some green trees and several parking spaces are surrounded by square buildings.
center_1145.tif,Some green trees and several parking lots around the square building.
center_1145.tif,This is a prosperous city.
center_1146.tif,Ground layout in white buildings.
center_1146.tif,building next to a lot of green trees .
center_1146.tif,Several buildings are surrounded by almost circular buildings.
center_1146.tif,Several buildings surround an almost circular building.
center_1146.tif,The ground distribution of white buildings.
center_1147.tif,"The sports center has a silvery roof, surrounded by swimming pools and many green plants and roads."
center_1147.tif,"The sports center has a silvery roof, a blue one surrounded by swimming pools, and many green plants and roads."
center_1147.tif,"The sports center has a silvery white and blue roof surrounding the swimming pool, as well as many green plants and roads."
center_1147.tif,some green trees are around a large white building with swimming pools .
center_1147.tif,"The sports center has a silvery roof, blue surrounding the swimming pool, and many green plants and roads."
center_1148.tif,There is an architectural triangle.
center_1148.tif,the road next to listen a lot of cars .
center_1148.tif,The triangular building is between the road and the pond.
center_1148.tif,A triangular structure between a road and a pond.
center_1148.tif,There is a building triangle.
church_1149.tif,The church is near the road.
church_1149.tif,There are many grey buildings.
church_1149.tif,There are many gray buildings in the hill.
church_1149.tif,a church is near a street.
church_1149.tif,The road near the church
church_1150.tif,Some green trees and car roads are near the church.
church_1150.tif,This church owns a courtyard while being decorated with brown roofs.
church_1150.tif,The church has a courtyard and it is decorated with a brown roof.
church_1150.tif,There are several green trees and a road with cars near the church.
church_1150.tif,Some green trees and a road with cars are near a church.
church_1151.tif,The pond and some green trees are near the church.
church_1151.tif,There is a pond and some green trees near the church.
church_1151.tif,a pond and several green trees are close to a church.
church_1151.tif,There is a green pond around the church.
church_1151.tif,A lake and several green trees are near a church.
church_1152.tif,Parking is near the church.
church_1152.tif,This is a busy block where the church stands.
church_1152.tif,It's a bustling neighborhood with a church.
church_1152.tif,The parking lot is near the church.
church_1152.tif,a parking lot is near a church.
church_1153.tif,There are several buildings in the church.
church_1153.tif,Church is very magnificent.
church_1153.tif,The church looks grand.
church_1153.tif,There are several buildings around the church.
church_1153.tif,several buildings are around a church.
church_1154.tif,The church at the center of this area is decorated with wonderful patterns.
church_1154.tif,The church in the center of the area is decorated with ornate patterns.
church_1154.tif,The church located in the centre of this area is decorated with beautiful models.
church_1154.tif,The church in the center of the area is beautifully decorated.
church_1154.tif,The church located in the center of this area is decorated with splendid patterns.
church_1155.tif,The main building of the church is light blue and other buildings are built around.
church_1155.tif,"The main building of the church is bright blue, surrounded by a variety of buildings."
church_1155.tif,"The main building of the church is bright blue, with a variety of other buildings surrounded."
church_1155.tif,The main building of the church is blue.
church_1155.tif,"The main building of the church is light blue, with a variety of other surrounding buildings."
church_1156.tif,There are many rotunda in the church area.
church_1156.tif,There are many circular buildings in the church.
church_1156.tif,There are many roundabouts in the region of the church.
church_1156.tif,There are many buildings around the church.
church_1156.tif,There are many roundabouts in the church region.
church_1157.tif,There are some cars near the church.
church_1157.tif,Different houses with different colors and styles are in the church area.
church_1157.tif,There are houses of different colors and styles in the church area.
church_1157.tif,There are several cars near the church.
church_1157.tif,several cars are near a church.
church_1158.tif,Church is somewhat repressive.
church_1158.tif,The church seems to be repressive in a way.
church_1158.tif,"In a way, the church seems oppressive."
church_1158.tif,The church seems to some extent very repressive.
church_1158.tif,The church seems to be in a way
church_1159.tif,a church with orange and light green roof in the middle .
church_1159.tif,some light gray road through the church and residential area .
church_1159.tif,some houses with light orange or pink or gray roof in it .
church_1159.tif,some moss green meadow and trees in side while with church and houses besides .
church_1159.tif,several buildings and green trees in a church .
church_1160.tif,There are many squares in the big church.
church_1160.tif,There are many squares in the cathedral.
church_1160.tif,There are many squares in the great church.
church_1160.tif,There are many tables in the church.
church_1160.tif,There are many squares in the Great Church.
church_1161.tif,The church has a bright blue dome and is surrounded by a car and a green belt.
church_1161.tif,The church has a bright blue dome surrounded by vehicles and green belts.
church_1161.tif,The church has a bright blue dome and is surrounded by vehicles and greenhouses.
church_1161.tif,The blue windmill and the green belt church
church_1161.tif,The church has a bright blue dome and is surrounded by green vehicles and belts.
church_1162.tif,Blue churches spread in many ways and there is a dome in front.
church_1162.tif,The blue church extends in all directions and has a dome on the front.
church_1162.tif,The blue church extends in many directions and there is a dome in front.
church_1162.tif,"The blue church extends all over the world, with a dome on the front."
church_1162.tif,The blue cathedral and the front yard
church_1163.tif,There are some green trees in the church.
church_1163.tif,Some green trees are in the church.
church_1163.tif,Some green trees are in a church.
church_1163.tif,There are several green trees in the church.
church_1163.tif,There are some green trees in the church.
church_1164.tif,The house of the church is arranged properly.
church_1164.tif,The house in the church was neatly arranged.
church_1164.tif,The houses of the church are ordered.
church_1164.tif,The house in the church was neatly decorated.
church_1164.tif,The church houses are packed.
church_1165.tif,A lot of people are near the church.
church_1165.tif,Many people are in the square near the church.
church_1165.tif,Many people were in the square near the church.
church_1165.tif,Many people live in the square near the church.
church_1165.tif,There were many people in the square near the church.
church_1166.tif,Some buildings are close to the road with some green trees on both sides.
church_1166.tif,There are several buildings near a road. There are several green trees on both sides of the road.
church_1166.tif,several buildings are close to a road with different green trees on two sides of it.
church_1166.tif,There are many green trees on both sides of the street.
church_1166.tif,Several buildings are near A Road with several green trees on two sides of it.
church_1167.tif,A green round roof church and some car parking are closed in three ways.
church_1167.tif,A church with a green dome and a parking lot are semi closed by three roads.
church_1167.tif,a cross shape church with a cyan roof is in a square .
church_1167.tif,this church looks like a cross with a blue roof on its heart .
church_1167.tif,three roads are around a church near some cars .
church_1168.tif,"There are buildings, roads, trees, cars, and grasslands."
church_1168.tif,"They are mint green and Gree buildings, many colors ` cars and green trees and meadows."
church_1168.tif,"There are buildings, roads, trees, cars and grass."
church_1168.tif,"They are peppermint green and gray buildings, cars of all colors, green trees and grass."
church_1168.tif,"are green mint and grey buildings, many black cars and green trees and lawn."
church_1169.tif,Here is a green roof and square church where you are located in blocks with other buildings and houses.
church_1169.tif,It's a square church with a green roof that sits on a block with other buildings and houses.
church_1169.tif,a cyan rectangle church is surrounded by some blocks with black roof .
church_1169.tif,Blue roof church is in the middle of the house.
church_1169.tif,The blue roof church is in the middle of the house.
church_1170.tif,This is a large church and some plants.
church_1170.tif,the house is tall and beautiful .
church_1170.tif,The church next to the pasture is surrounded by several buildings.
church_1170.tif,"A church is next to a meadow, half surrounded by buildings."
church_1170.tif,This is a cathedral and some plants.
church_1171.tif,"Every building has a grey roof, which has a cross shaped church."
church_1171.tif,"We can see three blocks, and all the buildings have grey roofs, including a cross shaped church."
church_1171.tif,the cross shape church is close to a road and surrounded by some black buildings .
church_1171.tif,we can see a cross shaped church with many cars parks on its roadside .
church_1171.tif,We can see three blocks where all the buildings have grey roofs including a church shaped like a cross.
church_1172.tif,There are many houses.
church_1172.tif,the buildings are colorful and the roads are grey .
church_1172.tif,Some car surrounded churches are surrounded by several buildings and two roads.
church_1172.tif,A church surrounded by cars is surrounded by several buildings and two roads.
church_1172.tif,There are many houses
church_1173.tif,The church includes a series of red buildings of bricks sandwiched between two lawways along with a wooden lawn and parking.
church_1173.tif,"The church consists of a series of red brick buildings sandwiched between the two roads, as well as trees, lawns and parking lots."
church_1173.tif,the brown church is surrounded by some trees and a road .
church_1173.tif,It is a well-designed church where dark yellow roof and trees are planted in the garden.
church_1173.tif,It's a well-designed church with a dark yellow roof and trees in the yard.
church_1174.tif,Gray and green roofs and other houses and churches are sandwiched between two roads.
church_1174.tif,Between the two roads is a church and other houses with grey and green roofs.
church_1174.tif,the black rectangle church is caught in two roads and adjoins two neighborhoods .
church_1174.tif,this church sits in the middle of two roads alongside two rows of houses .
church_1174.tif,a church and several buildings are between two roads .
church_1175.tif,There is a grey roof church on the corner of T junction.
church_1175.tif,"At the corner of a T-junction, there is a church and house with a gray roof."
church_1175.tif,an old style church is near a highway and some black flats .
church_1175.tif,It is a cross church with dark grey roof beside two houses.
church_1175.tif,It's a cross shaped church with dark gray roofs next to two houses.
church_1176.tif,The church stands on the corner of T junction with other buildings.
church_1176.tif,"A church, along with other buildings, stands at the corner of the T-junction."
church_1176.tif,a churh is next to a parking lot and surrounded by some black buildings .
church_1176.tif,this church stands at the coner of streets with many cars park at its roadside .
church_1176.tif,many buildings including a church is near a river with a line of cars .
church_1177.tif,Cross Church is located between the columns of the house and parking lot.
church_1177.tif,A cross shaped church stands between rows of houses and parking lots.
church_1177.tif,The Cross Church is against some black blocks.
church_1177.tif,The church forms a cross on the black block.
church_1177.tif,the church in cross form is above some black blocks.
church_1178.tif,This church sits on a road with trees on both sides.
church_1178.tif,There are trees on both sides of the church.
church_1178.tif,This church is located on the street cone with trees on its side.
church_1178.tif,There are trees on both sides of the church
church_1178.tif,This church sits at the top of the streets with trees beside it.
church_1179.tif,We can see the church including the cross building and tower along with other buildings and parked cars.
church_1179.tif,"We can see a church, including a cross and a tower, as well as other buildings and parked cars."
church_1179.tif,We can see a church with a cross building and a tower in one block along with other buildings and cars parked.
church_1179.tif,We come to a cross and wait for the car
church_1179.tif,"We can see A church, including a Cruz-shaped building and an EM Tower in a block, along with other buildings and cars parked."
church_1180.tif,Lined up in a row of two rows of churches.
church_1180.tif,"A row of houses, opposite a church with two domes."
church_1180.tif,A church with a spherical roof is next to the road at some parking lots.
church_1180.tif,at the coner of the streets sits a cross like church with a black round roof on its heart .
church_1180.tif,The church with a spherical roof is next to a road with several cars.
church_1181.tif,A tower with four round roofs and towers arranged along a square row.
church_1181.tif,A church with four domes and a row of towers next to square houses.
church_1181.tif,a church with four ultramarine roofs is opposite to a row of black buildings .
church_1181.tif,this church sits on the roadside with four round green roofs .
church_1181.tif,a church with four round roofs and a tower located against a row of square houses.
church_1182.tif,There are many tall buildings.
church_1182.tif,the buildings are colorful with some trees and the roads are grey .
church_1182.tif,The church is near the train of green planes.
church_1182.tif,A church is next to a row of green planes.
church_1182.tif,There are many high-rise buildings
church_1183.tif,There are three long pillar churches near the round roof and some square buildings.
church_1183.tif,Near some square buildings there is a church with a dome and three long sloping roofs.
church_1183.tif,a bistratal cylindrical church is in the center of many dark structures .
church_1183.tif,it is a i shaped church with a white round rouf and three black striped roofs .
church_1183.tif,There is a church with a round roof and three long roofs planted near some square buildings.
church_1184.tif,thr long cross shape church is between a tall trss and a honeycomb building .
church_1184.tif,It is a church like cross with light blue roof.
church_1184.tif,This is a cross church with a light blue roof.
church_1184.tif,is a cross like the church with a bright blue roof.
church_1184.tif,This is a light blue cross.
church_1185.tif,The church is located near the column of prunygon's house with a green roof.
church_1185.tif,A church is located near a row of green roofed apartments.
church_1185.tif,a cyan castellated church is on a square  which is near next to a white building and a cyan block .
church_1185.tif,here we can see a estheticly shaped church with a blue roof .
church_1185.tif,a church is located near a row of workhouses with green roofs.
church_1186.tif,Cruciform church with two round green roofs stands along the street which is a prorogon building.
church_1186.tif,"On both sides of the street stands a cross shaped church, the church's five circular green roofs next to these buildings."
church_1186.tif,a cyan cross shape with a cylindrical roof is near a cyan structure and a dark grey building .
church_1186.tif,it is a majestic church with blue roof standing in the square .
church_1186.tif,a cross-shaped church with five round green roofs is located along the road opposite which are work buildings.
church_1187.tif,This is a church that has three towers surrounded by trees.
church_1187.tif,This is a church with three towers surrounded by trees.
church_1187.tif,Cyan carousel church is surrounded by a forest near the Plaza.
church_1187.tif,The green carousel church is surrounded by forests near the square.
church_1187.tif,Here is a church that has three towers that are surrounded by trees.
church_1188.tif,The two buildings are divided into two roads by car on both sides of the red church.
church_1188.tif,"There are two buildings on both sides of the red church, two roads separated from the car."
church_1188.tif,Two buildings are on two sides of the red church separated by two roads with cars.
church_1188.tif,The roads and cars on both sides of the red church are separated.
church_1188.tif,The two buildings are located on the side of the red church.
church_1189.tif,Many green trees are around the circular building near the road.
church_1189.tif,Many green trees surround a circular building near the road.
church_1189.tif,Many green trees are around a circle building near a street.
church_1189.tif,Green trees surround the buildings around the road.
church_1189.tif,Many green trees are to the REDOR of a circle building near a road.
church_1190.tif,The red church is surrounded by many red buildings.
church_1190.tif,A red church is surrounded by many red buildings.
church_1190.tif,a red church is surrounded by many red buildings.
church_1190.tif,There are many red buildings around the red church.
church_1190.tif,There are many red buildings around the Red Church.
church_1191.tif,The red church is near several buildings.
church_1191.tif,The Red Church is close to several buildings.
church_1191.tif,a red church is close to several buildings.
church_1191.tif,Many buildings near the red church
church_1191.tif,There is a red church near several buildings.
church_1192.tif,The cyan church is surrounded by several buildings and parking lots.
church_1192.tif,There are several buildings and parking lots around a blue church.
church_1192.tif,a cyanide church is surrounded by several buildings and parking lots.
church_1192.tif,A blue church is surrounded by buildings and parking lots.
church_1192.tif,There are lots of buildings and blue churches.
church_1193.tif,The church is surrounded by three roads in the form of a triangle.
church_1193.tif,There are three triangular roads around the church.
church_1193.tif,a church is surrounded by three triangle streets.
church_1193.tif,There are triangles around the church.
church_1193.tif,A church is surrounded by three triangle-shaped roads.
church_1194.tif,A very beautiful church.
church_1194.tif,There are many houses around the church.
church_1194.tif,a very beautiful church.
church_1194.tif,There are many Houses to the REDOR of the church.
church_1194.tif,There are many Houses to the REDOR of the church.
church_1195.tif,The red building is near the red church.
church_1195.tif,The red building is near a red church.
church_1195.tif,Red buildings are near a red church.
church_1195.tif,Red church near red building
church_1195.tif,The red buildings are near a red church.
church_1196.tif,The white church is at the center of the square.
church_1196.tif,The white church is in the center of the square.
church_1196.tif,The white church is located in the center of the square.
church_1196.tif,The white church is in the middle of the square.
church_1196.tif,The White Church is located in the center of the square.
church_1197.tif,There is a red building on both sides of the white church.
church_1197.tif,The white church is flanked by red buildings.
church_1197.tif,on both sides of the white church are red buildings.
church_1197.tif,On both sides of the White Church there are red buildings.
church_1197.tif,There is a red building on both sides of the white church.
church_1198.tif,Many cars were packed into the gate of the church.
church_1198.tif,There were many cars crowding the church gate.
church_1198.tif,many cars packed at the church gate.
church_1198.tif,The church door was packed with cars.
church_1198.tif,Lots of boxed cars at the church gate.
church_1199.tif,the red buildings in the church are closely linked .
church_1199.tif,There are many buildings.
church_1199.tif,the roof is red .
church_1199.tif,There are so many buildings there.
church_1199.tif,There are so many buildings
church_1200.tif,There are many red buildings in front of the square around the church.
church_1200.tif,Many red buildings surround a church with a square in front of it.
church_1200.tif,Many red buildings are around a church with a square in front.
church_1200.tif,There are many red buildings around the church. There is a table in front of the church.
church_1200.tif,Many red buildings are to the REDOR of a church with a square in front of it.
church_1201.tif,White roof and red roof.
church_1201.tif,next to some green and yellow orange plants .
church_1201.tif,White and red roofs.
